plane,u,v,itype,typecode,x0,y0,irot,nvertices,vx_0,vy_0,vx_1,vy_1,vx_2,vy_2,vx_3,vy_3,vx_4,vy_4,vx_5,vy_5,vx_6,vy_6,icassette,trigRate,trigLinks,dataRate_ld,dataLinks_ld,dataRate_hd,dataLinks_hd,MB,wagon,isSiPM,isEngine,nROCs,power,mrot,phi,HDorLD,hash,hash_hdld,engine_trig_fibres,engine_data_fibres,engine_ctrl_fibres,dataPp0,trigPp0,dataPp0_type,trigPp0_type,dataPp1,trigPp1,dataPp1_type,trigPp1_type,dataPp2,DAQ,rho,isHalfHDE,Local,Local_LDE,Local_HDE,Local_LDP,Remote,Remote_LR,Remote_HDEs_T,Remote_HDEs_B,Remote_HDEd,Remote_LDPs_T,Remote_LDPs_B,Remote_LDPd,Remote_HDPs_T,Remote_HDPs_B,Remote_HDPd,Local_ispowering,Local_LDE_ispowering,Local_HDE_ispowering,Local_LDP_ispowering,Remote_ispowering,Remote_LR_ispowering,Remote_HDEs_T_ispowering,Remote_HDEs_B_ispowering,Remote_HDEd_ispowering,Remote_LDPs_T_ispowering,Remote_LDPs_B_ispowering,Remote_LDPd_ispowering,Remote_HDPs_T_ispowering,Remote_HDPs_B_ispowering,Remote_HDPd_ispowering,LD_Hexaboard_ispowered,LD_Hexaboard_ispowered_by,LDE_ispowered,LDE_ispowered_by,HDE_ispowered,HDE_ispowered_by,HD_Hexaboard_ispowered,HD_Hexaboard_ispowered_by,LDP_Hexaboard_ispowered,LDP_Hexaboard_ispowered_by,HDP_Hexaboard_ispowered,HDP_Hexaboard_ispowered_by,PCB_Local,PCB_Remote,Busbar_10V,Busbar_10V_D,Busbar_1V5_1,Busbar_1V5_2,Busbar_1V5_3,Busbar_HD_DB,Power_Total,LV_Group
40,1,5,TM-D8FC,TM-D8FC,1049.742,1499.187,0,4,987.997,1177.449,768.525,1331.124,915.085,1584.974,1176.411,1401.992,987.997,1177.449,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5268,0,1,False,1,1.2,0,55.0,0,14001050,14001050,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,1830.1693712695007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,11.976537296067468,
40,1,6,FO,ML-F3T,-337.44,780.96,5,6,-253.7,732.5,-253.7,829.3,-337.5,877.7,-421.3,829.3,-421.3,732.5,-337.5,684.2,-253.7,732.5,4,0.655,2,0.24,1,0.24,1,0,0,0,True,3,3.6,0,113.368,0,4001060,4001060,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,850.7433662391967,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,40;1;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,40;1;8;40;1;4,0;0;0,0;0;0,0;0;0,True,40;1;6,True,40;1;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RDW,,,,,,,9.223694272529151,8.0
40,1,6,TM-D8FC,TM-D8FC,773.463,1658.697,0,4,768.525,1331.124,525.702,1444.355,625.955,1719.797,915.085,1584.974,768.525,1331.124,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5300,0,1,False,1,1.2,0,65.0,0,14001060,14001060,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,1830.1695960150796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,9.223694272529151,
40,1,7,FO,ML-F3T,-421.26,926.13,5,6,-337.5,877.7,-337.5,974.5,-421.3,1023.0,-505.1,974.5,-505.1,877.7,-421.3,829.3,-337.5,877.7,4,0.654,2,0.227,1,0.227,1,0,0,0,False,3,3.6,0,114.459,0,4001070,4001070,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1017.436368772023,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40;1;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,40;1;7,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,BB10V-3MHT-M-2,,,,,,6.572003367133437,8.0
40,1,7,TM-D8FC,TM-D8FC,473.683,1767.808,0,4,525.702,1444.355,266.906,1513.699,317.806,1802.366,625.955,1719.797,525.702,1444.355,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5334,0,1,False,1,1.2,0,75.0,0,14001070,14001070,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,1830.1695848617417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,6.572003367133437,
40,1,8,aOeT,ML-T3T,-505.08,1071.31,5,4,-421.3,1119.7,-588.9,1023.0,-505.1,974.5,-421.3,1023.0,-421.3,1119.7,0.0,0.0,0.0,0.0,4,0.643,2,0.147,1,0.147,1,0,0,0,False,3,3.6,0,115.242,0,4001080,4001080,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1184.4031925404456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,40;1;6,False,0;0;0,,,,,,,,,3.5971790632534226,8.0
40,1,8,TM-D8FC,TM-D8FC,159.51,1823.206,0,4,266.906,1513.699,0.0,1537.05,0.0,1830.17,317.806,1802.366,266.906,1513.699,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5368,0,1,False,1,1.2,0,85.0,0,14001080,14001080,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,1830.1703632547435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,3.5971790632534226,
40,1,9,TM-D8FC,TM-D8FC,-159.51,1823.206,0,4,0.0,1537.05,-266.906,1513.699,-317.806,1802.366,0.0,1830.17,0.0,1537.05,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5400,0,1,False,1,1.2,0,95.0,0,14001090,14001090,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1830.1703632547435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,1,10,TM-D8FC,TM-D8FC,-473.683,1767.808,0,4,-266.906,1513.699,-525.702,1444.355,-625.955,1719.797,-317.806,1802.366,-266.906,1513.699,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5434,0,1,False,1,1.2,0,105.0,0,14001100,14001100,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1830.1695848617417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,1,11,TM-D8FC,TM-D8FC,-773.463,1658.697,0,4,-525.702,1444.355,-768.525,1331.124,-915.085,1584.974,-625.955,1719.797,-525.702,1444.355,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5468,0,1,False,1,1.2,0,115.0,0,14001110,14001110,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1830.1695960150796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,2,0,TM-E8FC,TM-E8FC,2170.907,189.93,0,4,1830.17,0.0,1802.366,317.806,2146.093,378.414,2179.2,0.0,1830.17,0.0,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5100,0,1,False,1,1.2,0,5.0,0,14002000,14002000,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,2179.199533670334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,2,1,TM-E8FC,TM-E8FC,2104.946,564.018,0,4,1802.366,317.806,1719.797,625.955,2047.778,745.33,2146.093,378.414,1802.366,317.806,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5134,0,1,False,1,1.2,0,15.0,0,14002010,14002010,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,2179.200304524575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,2,2,TM-E8FC,TM-E8FC,1975.026,920.97,0,4,1719.797,625.955,1584.974,915.085,1887.243,1089.6,2047.778,745.33,1719.797,625.955,0.0,0.0,0.0,0.0,1,0.1,1,0.1,1,0.1,1,5168,0,1,False,1,1.2,0,25.0,0,14002020,14002020,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,2179.2001839151903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,2,3,TM-E8FC,TM-E8FC,1785.096,1249.938,0,4,1584.974,915.085,1401.992,1176.411,1669.364,1400.763,1887.243,1089.6,1584.974,915.085,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5200,0,1,False,1,1.2,0,35.0,0,14002030,14002030,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,2179.2000213518722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,2,4,dOeR,ML-R3T,-2.16,490.59,3,5,-86.0,539.0,-86.0,490.6,81.7,490.6,81.7,539.0,-2.2,587.4,-83.8,531.69,83.86,434.9,4,0.686,2,0.262,1,0.262,1,1,1,0,False,2,2.4,0,90.252,0,4002040,4002040,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,490.59475506776465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,40;2;5,False,0;0;0,,,,,,,,,4.802879698822464,7.0
40,2,4,TM-E8FC,TM-E8FC,1540.927,1540.927,0,4,1401.992,1176.411,1176.411,1401.992,1400.763,1669.364,1669.364,1400.763,1401.992,1176.411,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5234,0,1,False,1,1.2,0,45.0,0,14002040,14002040,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,2179.199862026886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,4.802879698822464,
40,2,5,FOe,ML-F3T,-85.98,635.77,5,6,-2.2,587.3,-2.2,684.2,-86.0,732.5,-169.8,684.2,-169.8,587.3,-86.0,539.0,-2.2,587.3,4,0.691,2,0.316,1,0.311,1,1,1,0,False,3,3.6,0,97.702,0,4002050,4002050,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,641.5575214273464,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40;2;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,40;2;4,0;0;0,0;0;0,0;0;0,0;0;0,True,40;2;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RSB,,,,,,,9.164706068368073,7.0
40,2,5,TM-E8FC,TM-E8FC,1249.938,1785.096,0,4,1176.411,1401.992,915.085,1584.974,1089.6,1887.243,1400.763,1669.364,1176.411,1401.992,0.0,0.0,0.0,0.0,2,0.1,1,0.1,1,0.1,1,5268,0,1,False,1,1.2,0,55.0,0,14002050,14002050,1,1,1,PP0(CE-)L40/C02_FO_1,PP0(CE-)L40/C02_FO_2,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,2179.2000213518722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,9.164706068368073,
40,2,6,FO,ML-F3T,-169.8,780.96,5,6,-86.0,732.5,-86.0,829.3,-169.8,877.7,-253.7,829.3,-253.7,732.5,-169.8,684.2,-86.0,732.5,4,0.672,2,0.248,1,0.248,1,1,1,0,False,3,3.6,0,102.267,0,4002060,4002060,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,799.2062071831025,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,40;2;6;40;2;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,40;2;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,11.490906633122728,7.0
40,2,6,TM-E8FC,TM-E8FC,920.97,1975.026,0,4,915.085,1584.974,625.955,1719.797,745.33,2047.778,1089.6,1887.243,915.085,1584.974,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5300,0,1,False,1,1.2,0,65.0,0,14002060,14002060,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,2179.2001839151903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,11.490906633122728,
40,2,7,FO,ML-F3T,-253.62,926.13,5,6,-169.8,877.7,-169.8,974.5,-253.7,1023.0,-337.5,974.5,-337.5,877.7,-253.7,829.3,-169.8,877.7,4,0.65,2,0.23,1,0.231,1,1,0,0,True,3,3.6,0,105.315,0,4002070,4002070,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,960.2290775122361,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40;2;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,40;2;7,True,40;2;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,6.610065735784396,7.0
40,2,7,TM-E8FC,TM-E8FC,564.018,2104.946,0,4,625.955,1719.797,317.806,1802.366,378.414,2146.093,745.33,2047.778,625.955,1719.797,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5334,0,1,False,1,1.2,0,75.0,0,14002070,14002070,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,2179.200304524575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,6.610065735784396,
40,2,8,FOe,ML-F3T,-337.44,1071.31,5,6,-253.7,1023.0,-253.7,1119.7,-337.5,1168.1,-421.3,1119.7,-421.3,1023.0,-337.5,974.5,-253.7,1023.0,4,0.648,2,0.224,1,0.224,1,1,0,0,False,3,3.6,0,107.483,0,4002080,4002080,2,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1123.1967190568178,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40;2;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,40;2;8,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,BB10V-4M00-M-1,,,,,,6.486859811007247,7.0
40,2,8,TM-E8FC,TM-E8FC,189.93,2170.907,0,4,317.806,1802.366,0.0,1830.17,0.0,2179.2,378.414,2146.093,317.806,1802.366,0.0,0.0,0.0,0.0,3,0.1,1,0.1,1,0.1,1,5368,0,1,False,1,1.2,0,85.0,0,14002080,14002080,1,1,1,PP0(CE-)L40/C03_FO_1,PP0(CE-)L40/C03_FO_2,A,A,PP1(CE-)9_FO_1_8,PP1(CE-)9_FO_1_20,Ap,Ap,PPFO(CE-)X5_11,DAQ_2_1,2179.199533670334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,6.486859811007247,
40,2,9,TM-E8FC,TM-E8FC,-189.93,2170.907,0,4,0.0,1830.17,-317.806,1802.366,-378.414,2146.093,0.0,2179.2,0.0,1830.17,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5400,0,1,False,1,1.2,0,95.0,0,14002090,14002090,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,2179.199533670334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,2,10,TM-E8FC,TM-E8FC,-564.018,2104.946,0,4,-317.806,1802.366,-625.955,1719.797,-745.33,2047.778,-378.414,2146.093,-317.806,1802.366,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5434,0,1,False,1,1.2,0,105.0,0,14002100,14002100,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,2179.200304524575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,2,11,TM-E8FC,TM-E8FC,-920.97,1975.026,0,4,-625.955,1719.797,-915.085,1584.974,-1089.6,1887.243,-745.33,2047.778,-625.955,1719.797,0.0,0.0,0.0,0.0,4,0.1,1,0.1,1,0.1,1,5468,0,1,False,1,1.2,0,115.0,0,14002110,14002110,1,1,1,PP0(CE-)L40/C04_FO_1,PP0(CE-)L40/C04_FO_2,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,2179.2001839151903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
40,3,0,TM-G7RC,TM-G7RC,2529.727,221.322,0,6,2179.2,0.0,2146.093,378.414,2500.811,440.96,2538.786,55.397,2377.364,51.874,2377.93,0.0,2179.2,0.0,1,0.1,1,0.1,1,0.1,1,5100,0,1,True,1,1.2,0,5.0,0,14003000,14003000,1,1,1,PP0(CE-)L40/C01_FO_1,PP0(CE-)L40/C01_FO_2,A,A,PP1(CE-)3_FO_1_8,PP1(CE-)3_FO_1_20,Ap,Ap,PPFO(CE-)X5_2,DAQ_1_2,2539.3901083159712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,,,,,,,,,0.0,
